"timestamp","device","seqnumber","event","temperature1","temperature2","bmetemp","bmehum","bmepress","adc1","adc2","adc3","battery","devicetypeid","data","time","__dt"
"2022-07-12T18:03:23+01:00","1B29854","1743","1","43","33","37","15","993","2","1","5","27","5eb9311be833d96c2857fd8b","018f85890f5d0201051b","1657641803","2022-07-12 00:00:00.000"
"2022-07-11T18:42:22+01:00","1B29854","1652","1","34","29","33","28","992","3","1","5","27","5eb9311be833d96c2857fd8b","018681851c5c0301051b","1657557742","2022-07-11 00:00:00.000"
"2022-07-13T22:16:39+01:00","1B29854","1853","1","29","25","25","39","989","2","1","3","27","5eb9311be833d96c2857fd8b","01817d7d27590201031b","1657743399","2022-07-13 00:00:00.000"
"2022-07-14T00:35:07+01:00","1B29854","1862","1","24","21","21","58","989","2","1","3","27","5eb9311be833d96c2857fd8b","017c79793a590201031b","1657751707","2022-07-13 00:00:00.000"
"2022-07-12T11:38:25+01:00","1B29854","1718","1","40","27","34","23","995","2","1","4","27","5eb9311be833d96c2857fd8b","018c7f86175f0201041b","1657618705","2022-07-12 00:00:00.000"
"2022-07-12T10:36:47+01:00","1B29854","1714","1","33","27","31","32","995","2","1","4","27","5eb9311be833d96c2857fd8b","01857f83205f0201041b","1657615007","2022-07-12 00:00:00.000"
"2022-07-12T09:19:41+01:00","1B29854","1709","1","24","25","28","42","995","3","1","5","27","5eb9311be833d96c2857fd8b","017c7d802a5f0301051b","1657610381","2022-07-12 00:00:00.000"
"2022-07-12T15:14:03+01:00","1B29854","1732","1","36","31","35","17","994","2","1","5","27","5eb9311be833d96c2857fd8b","01888387115e0201051b","1657631643","2022-07-12 00:00:00.000"
"2022-07-12T07:47:08+01:00","1B29854","1703","1","10","17","12","96","995","2","1","5","27","5eb9311be833d96c2857fd8b","016e7570605f0201051b","1657604828","2022-07-12 00:00:00.000"
"2022-07-13T12:16:24+01:00","1B29854","1814","1","44","32","39","17","992","2","1","4","27","5eb9311be833d96c2857fd8b","0190848b115c0201041b","1657707384","2022-07-13 00:00:00.000"
"2022-07-11T18:11:34+01:00","1B29854","1650","1","35","29","33","28","992","3","1","5","27","5eb9311be833d96c2857fd8b","018781851c5c0301051b","1657555894","2022-07-11 00:00:00.000"
