"timestamp","device","seqnumber","event","temperature1","temperature2","bmetemp","bmehum","bmepress","adc1","adc2","adc3","battery","devicetypeid","data","time","__dt"
"2022-07-14T03:44:59+01:00","1B29857","4005","3","16","17","16","78","989","20","1","1","24","5eb930dde833d96c2857f411","037475744e5914010118","1657763099","2022-07-14 00:00:00.000"
"2022-07-14T06:34:17+01:00","1B29857","4016","3","15","17","17","79","988","20","1","1","24","5eb930dde833d96c2857f411","037375754f5814010118","1657773257","2022-07-14 00:00:00.000"
"2022-07-14T05:01:56+01:00","1B29857","4010","3","15","17","17","77","988","22","1","1","24","5eb930dde833d96c2857f411","037375754d5816010118","1657767716","2022-07-14 00:00:00.000"
"2022-07-14T01:11:09+01:00","1B29857","3995","3","21","21","20","60","989","6","1","1","24","5eb930dde833d96c2857f411","037979783c5906010118","1657753869","2022-07-13 00:00:00.000"
"2022-07-13T21:35:51+01:00","1B29857","3981","3","31","28","27","36","989","6","1","1","24","5eb930dde833d96c2857f411","0383807f245906010118","1657740951","2022-07-13 00:00:00.000"
"2022-07-14T01:41:54+01:00","1B29857","3997","3","20","20","19","63","989","6","1","1","24","5eb930dde833d96c2857f411","037878773f5906010118","1657755714","2022-07-13 00:00:00.000"
"2022-07-14T05:17:20+01:00","1B29857","4011","3","15","17","16","78","989","26","1","1","24","5eb930dde833d96c2857f411","037375744e591a010118","1657768640","2022-07-14 00:00:00.000"
"2022-07-14T08:52:49+01:00","1B29857","4025","3","19","21","21","62","989","23","1","1","24","5eb930dde833d96c2857f411","037779793e5917010118","1657781569","2022-07-14 00:00:00.000"
"2022-07-13T21:05:06+01:00","1B29857","3979","3","33","32","33","25","988","30","1","1","24","5eb930dde833d96c2857f411","0385848519581e010118","1657739106","2022-07-13 00:00:00.000"
"2022-07-14T09:23:37+01:00","1B29857","4027","3","21","22","22","57","988","3","1","1","24","5eb930dde833d96c2857f411","03797a7a395803010118","1657783417","2022-07-14 00:00:00.000"
"2022-07-14T00:40:24+01:00","1B29857","3993","3","23","22","21","55","989","1","1","1","24","5eb930dde833d96c2857f411","037b7a79375901010118","1657752024","2022-07-13 00:00:00.000"
"2022-07-13T21:51:14+01:00","1B29857","3982","3","30","26","26","39","989","22","1","1","24","5eb930dde833d96c2857f411","03827e7e275916010118","1657741874","2022-07-13 00:00:00.000"
"2022-07-13T20:49:44+01:00","1B29857","3978","3","34","33","33","22","989","14","1","1","24","5eb930dde833d96c2857f411","0386858516590e010118","1657738184","2022-07-13 00:00:00.000"
"2022-07-14T01:57:17+01:00","1B29857","3998","3","19","19","19","65","989","6","1","1","24","5eb930dde833d96c2857f411","03777777415906010118","1657756637","2022-07-13 00:00:00.000"
"2022-07-14T08:06:38+01:00","1B29857","4022","3","18","20","20","66","989","6","1","1","24","5eb930dde833d96c2857f411","03767878425906010118","1657778798","2022-07-14 00:00:00.000"
"2022-07-13T16:28:14+01:00","1B29857","3961","3","51","37","40","13","990","18","1","1","24","5eb930dde833d96c2857f411","0397898c0d5a12010118","1657722494","2022-07-13 00:00:00.000"
"2022-07-14T03:14:12+01:00","1B29857","4003","3","17","17","17","74","989","16","1","1","24","5eb930dde833d96c2857f411","037575754a5910010118","1657761252","2022-07-14 00:00:00.000"
"2022-07-13T15:26:40+01:00","1B29857","3957","3","49","35","37","12","990","19","1","1","24","5eb930dde833d96c2857f411","039587890c5a13010118","1657718800","2022-07-13 00:00:00.000"
"2022-07-13T18:15:58+01:00","1B29857","3968","3","45","36","39","13","989","14","1","1","24","5eb930dde833d96c2857f411","0391888b0d590e010118","1657728958","2022-07-13 00:00:00.000"
"2022-07-14T09:39:00+01:00","1B29857","4028","3","21","22","23","55","989","6","1","1","24","5eb930dde833d96c2857f411","03797a7b375906010118","1657784340","2022-07-14 00:00:00.000"
"2022-07-13T19:48:12+01:00","1B29857","3974","3","37","32","32","21","989","16","1","1","24","5eb930dde833d96c2857f411","03898484155910010118","1657734492","2022-07-13 00:00:00.000"
"2022-07-14T07:20:26+01:00","1B29857","4019","3","16","18","19","72","988","5","1","1","24","5eb930dde833d96c2857f411","03747677485805010118","1657776026","2022-07-14 00:00:00.000"
"2022-07-14T07:51:14+01:00","1B29857","4021","3","18","19","19","69","989","12","1","1","24","5eb930dde833d96c2857f411","0376777745590c010118","1657777874","2022-07-14 00:00:00.000"
"2022-07-13T19:32:50+01:00","1B29857","3973","3","38","36","38","14","989","27","1","1","24","5eb930dde833d96c2857f411","038a888a0e591b010118","1657733570","2022-07-13 00:00:00.000"
